File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Execution time,PETSc Result
adder_dcop_32_mtx_k3_cores10_chunks1_cpus10,10,1813x1813,1813x3,0.00113044,0.000696979,8.26903e-05,0.0026002,same,0.000111187,7.20151e-05,0.00187058,same,0.00061446,0.000247633,0.00207159,same,0.00529406,same
adder_dcop_32_mtx_k3_cores10_chunks2_cpus5,10,1813x1813,1813x3,0.00107441,0.000995892,8.03351e-05,0.00311888,same,0.000117777,7.49722e-05,0.00180901,same,0.000860296,0.000261433,0.00242161,same,0.00699284,same
adder_dcop_32_mtx_k3_cores10_chunks5_cpus2,10,1813x1813,1813x3,0.00117624,0.000739928,8.40351e-05,0.00255436,same,0.000106981,7.80649e-05,0.00198826,same,0.000537575,0.000260093,0.0019872,same,0.00470376,same
adder_dcop_32_mtx_k3_cores11_chunks1_cpus11,11,1813x1813,1813x3,0.00116865,0.000695427,7.8206e-05,0.00248548,same,9.28092e-05,6.3374e-05,0.00182141,same,0.00126609,0.000253373,0.00254773,same,0.0044686,same
adder_dcop_32_mtx_k3_cores12_chunks1_cpus12,12,1813x1813,1813x3,0.00111986,0.000695768,7.28418e-05,0.00254579,same,9.51315e-05,6.45723e-05,0.00195495,same,0.00104897,0.000265256,0.00224879,same,0.00458871,same
adder_dcop_32_mtx_k3_cores12_chunks2_cpus6,12,1813x1813,1813x3,0.00115559,0.000720161,7.22446e-05,0.00251151,same,8.98981e-05,6.11618e-05,0.00187325,same,0.00102882,0.000247529,0.00221331,same,0.00531722,same
adder_dcop_32_mtx_k3_cores12_chunks3_cpus4,12,1813x1813,1813x3,0.00120665,0.000874683,7.17988e-05,0.00293679,same,9.13205e-05,5.97021e-05,0.00197575,same,0.00124666,0.000246697,0.0026341,same,0.0048087,same
adder_dcop_32_mtx_k3_cores12_chunks4_cpus3,12,1813x1813,1813x3,0.00117995,0.000739483,7.47958e-05,0.00263198,same,9.52519e-05,6.43215e-05,0.00203067,same,0.000994059,0.000253161,0.0022213,same,0.00460202,same
adder_dcop_32_mtx_k3_cores12_chunks6_cpus2,12,1813x1813,1813x3,0.00110982,0.000745393,7.23209e-05,0.00254659,same,9.41952e-05,6.35789e-05,0.00193088,same,0.00107305,0.000242578,0.00233214,same,0.00514995,same
adder_dcop_32_mtx_k3_cores13_chunks1_cpus13,13,1813x1813,1813x3,0.00121358,0.00101491,7.11135e-05,0.00293808,same,8.59654e-05,5.833e-05,0.00193212,same,0.00107339,0.000255291,0.00235745,same,0.00599536,same
adder_dcop_32_mtx_k3_cores14_chunks1_cpus14,14,1813x1813,1813x3,0.00115655,0.000774973,6.7837e-05,0.00261315,same,8.32358e-05,5.49592e-05,0.00199635,same,0.000996146,0.000246922,0.00227965,same,0.00483922,same
adder_dcop_32_mtx_k3_cores14_chunks2_cpus7,14,1813x1813,1813x3,0.0012132,0.000752404,6.96342e-05,0.00278803,same,9.8486e-05,5.7535e-05,0.00201971,same,0.00133122,0.000248704,0.00283128,same,0.0048757,same
adder_dcop_32_mtx_k3_cores15_chunks1_cpus15,15,1813x1813,1813x3,0.00125574,0.000719067,6.77129e-05,0.00272027,same,9.71893e-05,5.06257e-05,0.00228408,same,0.00076837,0.000245901,0.00258435,same,0.00512138,same
adder_dcop_32_mtx_k3_cores15_chunks3_cpus5,15,1813x1813,1813x3,0.00120569,0.000753568,6.77228e-05,0.00267437,same,9.77288e-05,5.07489e-05,0.00203341,same,0.000706419,0.000246962,0.00228859,same,0.00500936,same
adder_dcop_32_mtx_k3_cores15_chunks5_cpus3,15,1813x1813,1813x3,0.00119521,0.000928168,6.58015e-05,0.00311299,same,0.000100869,5.30362e-05,0.00205006,same,0.000681672,0.000258862,0.00242605,same,0.00539456,same
adder_dcop_32_mtx_k3_cores16_chunks1_cpus16,16,1813x1813,1813x3,0.00120072,0.000727012,6.47507e-05,0.00270656,same,9.30456e-05,5.0297e-05,0.0020652,same,0.00164085,0.000248295,0.00289019,same,0.00491182,same
adder_dcop_32_mtx_k3_cores16_chunks2_cpus8,16,1813x1813,1813x3,0.00119718,0.000711288,6.4766e-05,0.00267536,same,9.34736e-05,4.9042e-05,0.00203225,same,0.00109561,0.000249996,0.00232485,same,0.00496187,same
adder_dcop_32_mtx_k3_cores16_chunks4_cpus4,16,1813x1813,1813x3,0.00120128,0.000672344,6.43758e-05,0.0026098,same,9.74261e-05,5.0399e-05,0.00207269,same,0.0016234,0.000248177,0.00287776,same,0.00499944,same
adder_dcop_32_mtx_k3_cores18_chunks2_cpus9,18,1813x1813,1813x3,0.00107276,0.00109376,5.37725e-05,0.00292481,same,7.01534e-05,3.99513e-05,0.00206967,same,0.000639395,0.000218653,0.00195486,same,0.00503877,same
adder_dcop_32_mtx_k3_cores18_chunks3_cpus6,18,1813x1813,1813x3,0.00106652,0.0010138,5.42576e-05,0.0031217,same,6.9105e-05,4.10684e-05,0.00205904,same,0.000773602,0.000224733,0.0021585,same,0.00490391,same
adder_dcop_32_mtx_k3_cores18_chunks6_cpus3,18,1813x1813,1813x3,0.00110647,0.00106343,5.58963e-05,0.00305869,same,7.26084e-05,4.01739e-05,0.00214713,same,0.000892154,0.000228345,0.00238512,same,0.00588682,same
adder_dcop_32_mtx_k3_cores20_chunks2_cpus10,20,1813x1813,1813x3,0.0010633,0.00073825,5.30444e-05,0.00267106,same,7.56025e-05,3.95082e-05,0.00200027,same,0.00071513,0.000232099,0.00207627,same,0.00478722,same
adder_dcop_32_mtx_k3_cores20_chunks4_cpus5,20,1813x1813,1813x3,0.00109661,0.000832281,6.1645e-05,0.00268858,same,6.83863e-05,3.83835e-05,0.00188992,same,0.000741013,0.000242116,0.0021553,same,0.00493539,same
adder_dcop_32_mtx_k3_cores20_chunks5_cpus4,20,1813x1813,1813x3,0.00111716,0.000837493,5.24107e-05,0.0028927,same,5.61006e-05,3.71542e-05,0.00199121,same,0.000718332,0.000222146,0.00207257,same,0.00657056,same
adder_dcop_32_mtx_k3_cores21_chunks3_cpus7,21,1813x1813,1813x3,0.00114562,0.000691086,5.05713e-05,0.002503,same,6.08351e-05,3.70056e-05,0.00193083,same,0.000921222,0.00022799,0.00232099,same,0.00483871,same
adder_dcop_32_mtx_k3_cores22_chunks2_cpus11,22,1813x1813,1813x3,0.00114501,0.000737337,5.08265e-05,0.00259876,same,6.30031e-05,3.70314e-05,0.00200292,same,0.000920011,0.000224687,0.00375124,same,0.00507524,same
adder_dcop_32_mtx_k3_cores24_chunks2_cpus12,24,1813x1813,1813x3,0.00110501,0.000916604,5.45771e-05,0.00306118,same,6.55809e-05,3.25811e-05,0.00211474,same,0.00108431,0.000224386,0.00248908,same,0.00685119,same
adder_dcop_32_mtx_k3_cores24_chunks3_cpus8,24,1813x1813,1813x3,0.00118173,0.000763279,4.81295e-05,0.0028742,same,5.81887e-05,3.29952e-05,0.00209776,same,0.000834559,0.000234871,0.00210392,same,0.00523,same
adder_dcop_32_mtx_k3_cores24_chunks4_cpus6,24,1813x1813,1813x3,0.00110281,0.000830744,4.83037e-05,0.00275655,same,5.75945e-05,3.27e-05,0.00207425,same,0.000868092,0.000223787,0.00368612,same,0.00513516,same
adder_dcop_32_mtx_k3_cores24_chunks6_cpus4,24,1813x1813,1813x3,0.00110336,0.00134625,4.8552e-05,0.00338804,same,5.72012e-05,3.23442e-05,0.00207423,same,0.000864633,0.000227919,0.00372571,same,0.00594467,same
adder_dcop_32_mtx_k3_cores25_chunks5_cpus5,25,1813x1813,1813x3,0.0011842,0.0010604,4.77093e-05,0.00463883,same,5.51847e-05,3.00831e-05,0.00196814,same,0.00165288,0.000225115,0.00296346,same,0.00537813,same
adder_dcop_32_mtx_k3_cores26_chunks2_cpus13,26,1813x1813,1813x3,0.0011636,0.00112011,4.60876e-05,0.00320528,same,5.28306e-05,2.78986e-05,0.00199825,same,0.000875618,0.000222328,0.00214063,same,0.00529706,same
adder_dcop_32_mtx_k3_cores27_chunks3_cpus9,27,1813x1813,1813x3,0.00106398,0.000923554,4.30674e-05,0.00452254,same,8.40196e-05,2.71163e-05,0.00213021,same,0.000798005,0.000222928,0.00252577,same,0.00532071,same
adder_dcop_32_mtx_k3_cores28_chunks2_cpus14,28,1813x1813,1813x3,0.00119593,0.000795382,4.48208e-05,0.00268283,same,5.28794e-05,2.713e-05,0.00202721,same,0.00084979,0.000228208,0.00204799,same,0.00511341,same
adder_dcop_32_mtx_k3_cores28_chunks4_cpus7,28,1813x1813,1813x3,0.0010666,0.00105234,4.47916e-05,0.0051463,same,6.77984e-05,2.61683e-05,0.00194538,same,0.000935519,0.000218402,0.00243226,same,0.00652183,same
adder_dcop_32_mtx_k3_cores2_chunks1_cpus2,2,1813x1813,1813x3,0.000931293,0.000767156,0.000276443,0.00305507,same,0.000109877,0.000327669,0.00132068,same,0.000423256,0.000407241,0.00161833,same,0.00451196,same
adder_dcop_32_mtx_k3_cores30_chunks2_cpus15,30,1813x1813,1813x3,0.00119793,0.00133765,4.89006e-05,0.0034087,same,4.72297e-05,2.75562e-05,0.00208037,same,0.000794767,0.000237675,0.00239843,same,0.00551338,same
adder_dcop_32_mtx_k3_cores30_chunks3_cpus10,30,1813x1813,1813x3,0.00106176,0.000936466,4.05078e-05,0.00451126,same,7.8094e-05,2.33516e-05,0.00185613,same,0.000455856,0.000212933,0.00164543,same,0.00516998,same
adder_dcop_32_mtx_k3_cores30_chunks5_cpus6,30,1813x1813,1813x3,0.00108082,0.00109056,4.23868e-05,0.00335854,same,6.42026e-05,2.53215e-05,0.00274584,same,0.000441813,0.000218431,0.0016847,same,0.0050521,same
adder_dcop_32_mtx_k3_cores30_chunks6_cpus5,30,1813x1813,1813x3,0.0010699,0.00091948,4.22915e-05,0.00453503,same,6.69464e-05,2.42387e-05,0.00193544,same,0.00048827,0.000217797,0.00205272,same,0.0071048,same
adder_dcop_32_mtx_k3_cores32_chunks2_cpus16,32,1813x1813,1813x3,0.00120267,0.000899044,4.33365e-05,0.00297563,same,4.66504e-05,2.68798e-05,0.00233515,same,0.0010079,0.000229784,0.00236446,same,0.0051948,same
adder_dcop_32_mtx_k3_cores32_chunks4_cpus8,32,1813x1813,1813x3,0.00110693,0.00103627,3.98813e-05,0.00518483,same,0.000106116,2.34772e-05,0.00281771,same,0.000858868,0.00021347,0.00250502,same,0.00507923,same
adder_dcop_32_mtx_k3_cores33_chunks3_cpus11,33,1813x1813,1813x3,0.00112075,0.000851084,4.06953e-05,0.00275097,same,7.5462e-05,2.29056e-05,0.00195447,same,0.00127162,0.000220681,0.00236207,same,0.00527733,same
adder_dcop_32_mtx_k3_cores35_chunks5_cpus7,35,1813x1813,1813x3,0.00112674,0.00116585,3.91666e-05,0.00505839,same,0.000105242,2.08914e-05,0.00272302,same,0.00156758,0.000215707,0.00286084,same,0.00624159,same
adder_dcop_32_mtx_k3_cores36_chunks3_cpus12,36,1813x1813,1813x3,0.00116897,0.00129079,3.89144e-05,0.00351219,same,5.23492e-05,2.22354e-05,0.00214534,same,0.00131625,0.000218022,0.00258839,same,0.00690839,same
adder_dcop_32_mtx_k3_cores36_chunks4_cpus9,36,1813x1813,1813x3,0.00106088,0.000903472,3.64888e-05,0.00463986,same,3.73334e-05,2.03244e-05,0.00197963,same,0.000785737,0.00020833,0.00231905,same,0.00866382,same
adder_dcop_32_mtx_k3_cores36_chunks6_cpus6,36,1813x1813,1813x3,0.00110862,0.00122198,3.97515e-05,0.00490475,same,6.6234e-05,2.02871e-05,0.00198635,same,0.00134428,0.000227435,0.00254233,same,0.00762247,same
adder_dcop_32_mtx_k3_cores39_chunks3_cpus13,39,1813x1813,1813x3,0.00114767,0.00124298,3.74386e-05,0.00498249,same,8.24401e-05,2.03196e-05,0.00211538,same,0.00133354,0.0002259,0.00256075,same,0.00650053,same
adder_dcop_32_mtx_k3_cores3_chunks1_cpus3,3,1813x1813,1813x3,0.000924818,0.000778556,0.000198712,0.00298628,same,7.17069e-05,0.000246617,0.00127465,same,0.000851721,0.000372539,0.00223126,same,0.00475068,same
adder_dcop_32_mtx_k3_cores40_chunks4_cpus10,40,1813x1813,1813x3,0.0010585,0.000886157,3.55318e-05,0.00447558,same,3.33432e-05,1.93844e-05,0.00201696,same,0.000748077,0.00020919,0.00260767,same,0.00557501,same
adder_dcop_32_mtx_k3_cores40_chunks5_cpus8,40,1813x1813,1813x3,0.00114471,0.00211115,3.71924e-05,0.0155793,same,8.82076e-05,1.89822e-05,0.00504325,same,0.00894749,0.000225841,0.0166102,same,0.0453821,same
adder_dcop_32_mtx_k3_cores42_chunks3_cpus14,42,1813x1813,1813x3,0.00114294,0.000934718,2.21914e-05,0.0031359,same,6.02106e-05,1.96564e-05,0.00224438,same,0.00121036,0.000243625,0.00261218,same,0.00513225,same
adder_dcop_32_mtx_k3_cores42_chunks6_cpus7,42,1813x1813,1813x3,0.00112049,0.00101169,2.10392e-05,0.00469257,same,6.64861e-05,1.98883e-05,0.00275618,same,0.000857606,0.00024052,0.00276013,same,0.00813615,same
adder_dcop_32_mtx_k3_cores44_chunks4_cpus11,44,1813x1813,1813x3,0.00110871,0.000984215,1.88769e-05,0.00456795,same,5.96939e-05,1.83753e-05,0.00212057,same,0.00119276,0.000243193,0.00244891,same,0.0052022,same
adder_dcop_32_mtx_k3_cores45_chunks3_cpus15,45,1813x1813,1813x3,0.00119083,0.00118219,1.82894e-05,0.0033525,same,5.51889e-05,1.82981e-05,0.00229878,same,0.00120695,0.000264464,0.00268276,same,0.00520305,same
adder_dcop_32_mtx_k3_cores45_chunks5_cpus9,45,1813x1813,1813x3,0.00110094,0.000816108,1.69151e-05,0.00447998,same,5.07442e-05,1.73172e-05,0.00200287,same,0.0002037,0.000226546,0.00197326,same,0.0053771,same
adder_dcop_32_mtx_k3_cores48_chunks3_cpus16,48,1813x1813,1813x3,0.00121035,0.00117692,1.71357e-05,0.00500284,same,6.09132e-05,1.77352e-05,0.00237304,same,0.00122483,0.000256039,0.00276505,same,0.00683717,same
adder_dcop_32_mtx_k3_cores48_chunks4_cpus12,48,1813x1813,1813x3,0.00112312,0.000880978,1.61035e-05,0.00446755,same,3.61962e-05,1.70552e-05,0.00219923,same,0.00105771,0.000243186,0.00243296,same,0.00743393,same
adder_dcop_32_mtx_k3_cores48_chunks6_cpus8,48,1813x1813,1813x3,0.00111017,0.00127403,1.64217e-05,0.00340864,same,3.14871e-05,1.6624e-05,0.00218166,same,0.000913403,0.000246663,0.00223303,same,0.00838265,same
adder_dcop_32_mtx_k3_cores4_chunks1_cpus4,4,1813x1813,1813x3,0.000923611,0.000991115,0.000163164,0.00309975,same,0.000231029,0.000202449,0.00164008,same,0.00165289,0.000300761,0.00267969,same,0.00554151,same
adder_dcop_32_mtx_k3_cores4_chunks2_cpus2,4,1813x1813,1813x3,0.000926942,0.000687204,0.000154566,0.00261887,same,0.00020838,0.000175629,0.00169972,same,0.00110804,0.00034583,0.00222821,same,0.00448918,same
adder_dcop_32_mtx_k3_cores50_chunks5_cpus10,50,1813x1813,1813x3,0.0010584,0.000826543,1.56476e-05,0.00461001,same,5.17987e-05,1.58636e-05,0.00205489,same,0.000358146,0.000225473,0.00224121,same,0.00546692,same
adder_dcop_32_mtx_k3_cores52_chunks4_cpus13,52,1813x1813,1813x3,0.00114334,0.000923446,1.56737e-05,0.00453934,same,2.78717e-05,1.52272e-05,0.00224312,same,0.00122653,0.000237277,0.00274895,same,0.00833183,same
adder_dcop_32_mtx_k3_cores54_chunks6_cpus9,54,1813x1813,1813x3,0.00111159,0.00144646,1.42663e-05,0.00547815,same,4.10844e-05,1.3189e-05,0.00193466,same,0.000234348,0.000219443,0.00148688,same,0.00653946,same
adder_dcop_32_mtx_k3_cores55_chunks5_cpus11,55,1813x1813,1813x3,0.00117154,0.00117421,1.41096e-05,0.00516678,same,5.34656e-05,1.53305e-05,0.00212877,same,0.00114423,0.000230505,0.00252062,same,0.006869,same
adder_dcop_32_mtx_k3_cores56_chunks4_cpus14,56,1813x1813,1813x3,0.00114224,0.000922966,1.44316e-05,0.00455061,same,2.91777e-05,1.47763e-05,0.00218759,same,0.00128591,0.000233335,0.00268905,same,0.00702671,same
adder_dcop_32_mtx_k3_cores5_chunks1_cpus5,5,1813x1813,1813x3,0.000983931,0.000966665,0.000126582,0.00323557,same,0.000188027,0.000141256,0.00185756,same,0.000973667,0.00032699,0.00214969,same,0.00480308,same
adder_dcop_32_mtx_k3_cores60_chunks4_cpus15,60,1813x1813,1813x3,0.00119206,0.000898836,1.39914e-05,0.00444284,same,2.8094e-05,1.44558e-05,0.00239843,same,0.0011375,0.000244053,0.002739,same,0.00835207,same
adder_dcop_32_mtx_k3_cores60_chunks5_cpus12,60,1813x1813,1813x3,0.0011844,0.00139941,1.36691e-05,0.0052755,same,7.79138e-05,1.4044e-05,0.00230887,same,0.00108699,0.000234027,0.0024424,same,0.00787957,same
adder_dcop_32_mtx_k3_cores60_chunks6_cpus10,60,1813x1813,1813x3,0.00110071,0.000955355,1.32556e-05,0.00489252,same,7.37015e-05,1.23721e-05,0.00203402,same,0.000351367,0.000219936,0.00181629,same,0.00525099,same
adder_dcop_32_mtx_k3_cores64_chunks4_cpus16,64,1813x1813,1813x3,0.00120193,0.0050262,1.31231e-05,0.00984067,same,3.41535e-05,1.34275e-05,0.00227287,same,0.00453044,0.000236674,0.00579265,same,,different
adder_dcop_32_mtx_k3_cores65_chunks5_cpus13,65,1813x1813,1813x3,0.00115123,0.00485946,1.25443e-05,0.009606,same,5.45489e-05,1.26312e-05,0.00218853,same,0.00386153,0.00022694,0.00505407,same,,different
adder_dcop_32_mtx_k3_cores66_chunks6_cpus11,66,1813x1813,1813x3,0.00110489,0.00533544,1.2401e-05,0.0100234,same,4.68721e-05,1.22892e-05,0.0021833,same,0.00397409,0.000232966,0.00520434,same,,different
adder_dcop_32_mtx_k3_cores6_chunks1_cpus6,6,1813x1813,1813x3,0.00103229,0.000617899,0.00011368,0.0024306,same,0.000161459,0.000124492,0.00171287,same,0.000976077,0.000286945,0.00204864,same,0.00467601,same
adder_dcop_32_mtx_k3_cores6_chunks2_cpus3,6,1813x1813,1813x3,0.000989415,0.000729118,0.000115606,0.00268392,same,0.000142629,0.000115462,0.00169397,same,0.00133013,0.000289467,0.00252376,same,0.00468746,same
adder_dcop_32_mtx_k3_cores6_chunks3_cpus2,6,1813x1813,1813x3,0.000990607,0.000632674,0.000111838,0.00242998,same,0.000170545,0.000142917,0.00175104,same,0.000932654,0.0002963,0.00199282,same,0.00486118,same
adder_dcop_32_mtx_k3_cores70_chunks5_cpus14,70,1813x1813,1813x3,0.00118855,0.0055676,1.2454e-05,0.0109927,same,8.82253e-05,1.25055e-05,0.00334134,same,0.00426432,0.000224378,0.00731464,same,,different
adder_dcop_32_mtx_k3_cores72_chunks6_cpus12,72,1813x1813,1813x3,0.00111257,0.0049841,1.1608e-05,0.0107505,same,5.43907e-05,1.14495e-05,0.00232311,same,0.00394568,0.000220396,0.00563427,same,0.0079801,same
adder_dcop_32_mtx_k3_cores75_chunks5_cpus15,75,1813x1813,1813x3,0.00119489,0.0055042,1.13505e-05,0.0111871,same,8.4816e-05,1.12012e-05,0.00343917,same,0.00424732,0.000240055,0.00610026,same,,different
adder_dcop_32_mtx_k3_cores78_chunks6_cpus13,78,1813x1813,1813x3,0.00114789,0.00551437,1.05174e-05,0.0115412,same,6.98185e-05,1.05604e-05,0.00229217,same,0.00325142,0.000225259,0.00515163,same,,different
adder_dcop_32_mtx_k3_cores7_chunks1_cpus7,7,1813x1813,1813x3,0.00102682,0.000873266,0.000100111,0.00299358,same,0.000128753,0.000100868,0.00175094,same,0.000922232,0.000268758,0.00199094,same,0.00671623,same
adder_dcop_32_mtx_k3_cores80_chunks5_cpus16,80,1813x1813,1813x3,0.00118955,0.00559978,1.07244e-05,0.0121833,same,5.86139e-05,1.1026e-05,0.0023649,same,0.00445941,0.000224752,0.0069915,same,,different
adder_dcop_32_mtx_k3_cores84_chunks6_cpus14,84,1813x1813,1813x3,0.00114398,0.0056448,1.02549e-05,0.0103177,same,7.27618e-05,1.03125e-05,0.00346478,same,0.00334441,0.000226606,0.00683951,same,,different
adder_dcop_32_mtx_k3_cores8_chunks1_cpus8,8,1813x1813,1813x3,0.00102914,0.000742124,9.30885e-05,0.00263679,same,0.000126872,8.99918e-05,0.001755,same,0.000971552,0.000270089,0.00209545,same,0.00493995,same
adder_dcop_32_mtx_k3_cores8_chunks2_cpus4,8,1813x1813,1813x3,0.00104427,0.00114959,9.19169e-05,0.00366136,same,0.000132347,9.38764e-05,0.00183813,same,0.00115054,0.000255939,0.00221456,same,0.00737078,same
adder_dcop_32_mtx_k3_cores8_chunks4_cpus2,8,1813x1813,1813x3,0.00102258,0.000698433,9.45218e-05,0.00252771,same,0.000128308,9.99095e-05,0.00173362,same,0.000929193,0.00026773,0.00193337,same,0.00476103,same
adder_dcop_32_mtx_k3_cores90_chunks6_cpus15,90,1813x1813,1813x3,0.0011903,0.00584544,9.91991e-06,0.0124176,same,4.19895e-05,1.01686e-05,0.00255034,same,0.00296029,0.000224861,0.00540779,same,,different
adder_dcop_32_mtx_k3_cores96_chunks6_cpus16,96,1813x1813,1813x3,0.0012801,0.00615537,9.22463e-06,0.0124122,same,4.71964e-05,9.3575e-06,0.00283728,same,0.00282132,0.000233586,0.00538675,same,,different
adder_dcop_32_mtx_k3_cores9_chunks1_cpus9,9,1813x1813,1813x3,0.00109163,0.00116516,8.53539e-05,0.00351305,same,0.000137001,9.21976e-05,0.00192552,same,0.000555981,0.000298956,0.00171253,same,0.0060316,same
adder_dcop_32_mtx_k3_cores9_chunks3_cpus3,9,1813x1813,1813x3,0.00108998,0.000916451,8.82248e-05,0.00311591,same,0.000118466,9.00328e-05,0.00186241,same,0.000582124,0.000272707,0.00231631,same,0.00515555,same
af23560_mtx_k3_cores10_chunks1_cpus10,10,23560x23560,23560x3,0.0340393,0.00108722,0.00253903,0.016044,same,0.0027045,0.00241876,0.0363756,same,0.00283874,0.00829144,0.0217266,same,0.00595557,same
af23560_mtx_k3_cores10_chunks2_cpus5,10,23560x23560,23560x3,0.0354507,0.00137807,0.00274438,0.0168469,same,0.00305356,0.00274856,0.0398756,same,0.0027569,0.00877014,0.0215207,same,0.00626691,same
af23560_mtx_k3_cores10_chunks5_cpus2,10,23560x23560,23560x3,0.03362,0.00155844,0.00251748,0.0165191,same,0.0027085,0.00242456,0.0360977,same,0.00239714,0.00829648,0.0218016,same,0.00611508,same
af23560_mtx_k3_cores11_chunks1_cpus11,11,23560x23560,23560x3,0.0351543,0.00112424,0.00236301,0.015854,same,0.0025914,0.00232515,0.038523,same,0.00237354,0.00823416,0.022302,same,0.00658,same
af23560_mtx_k3_cores12_chunks1_cpus12,12,23560x23560,23560x3,0.0349098,0.00149445,0.00225332,0.016759,same,0.00240262,0.00210787,0.0375731,same,0.00241747,0.00822586,0.0212426,same,0.00724613,same
af23560_mtx_k3_cores12_chunks2_cpus6,12,23560x23560,23560x3,0.0390955,0.0013046,0.00244058,0.0179172,same,0.00255605,0.00228845,0.0412786,same,0.0023748,0.00877369,0.0237908,same,0.00719671,same
af23560_mtx_k3_cores12_chunks3_cpus4,12,23560x23560,23560x3,0.0391926,0.00128022,0.00244159,0.018035,same,0.00268588,0.00240902,0.0427205,same,0.00292936,0.00870447,0.0236957,same,0.00556158,same
af23560_mtx_k3_cores12_chunks4_cpus3,12,23560x23560,23560x3,0.0351463,0.00168789,0.00225044,0.0171622,same,0.00237825,0.0020986,0.0379844,same,0.00280299,0.00839446,0.0231006,same,0.00594993,same
af23560_mtx_k3_cores12_chunks6_cpus2,12,23560x23560,23560x3,0.0356989,0.00166143,0.00223508,0.0180344,same,0.00246733,0.00217154,0.0401166,same,0.00246514,0.00838921,0.0232581,same,0.00795568,same
af23560_mtx_k3_cores13_chunks1_cpus13,13,23560x23560,23560x3,0.0363736,0.00171803,0.00212612,0.0171899,same,0.00246559,0.00206617,0.0404177,same,0.0024282,0.00816437,0.0230362,same,0.00709628,same
af23560_mtx_k3_cores14_chunks1_cpus14,14,23560x23560,23560x3,0.0364399,0.00149095,0.00202692,0.0179328,same,0.00214047,0.00187223,0.0399313,same,0.00276061,0.00854478,0.0238877,same,0.00835928,same
af23560_mtx_k3_cores14_chunks2_cpus7,14,23560x23560,23560x3,0.034102,0.000796307,0.00190445,0.0151276,same,0.00185119,0.00166501,0.0353245,same,0.00220998,0.00755171,0.0201493,same,0.00472485,same
af23560_mtx_k3_cores15_chunks1_cpus15,15,23560x23560,23560x3,0.0391415,0.00164549,0.00198634,0.0185731,same,0.00209961,0.00183237,0.0416497,same,0.00232748,0.00839566,0.0238884,same,0.00664122,same
af23560_mtx_k3_cores15_chunks3_cpus5,15,23560x23560,23560x3,0.0350346,0.00150396,0.00200476,0.0178443,same,0.00200314,0.00177134,0.040904,same,0.00283216,0.00781559,0.0229792,same,0.0053612,same
af23560_mtx_k3_cores15_chunks5_cpus3,15,23560x23560,23560x3,0.0396184,0.00131941,0.00199947,0.017865,same,0.0020965,0.00182938,0.0412415,same,0.00229085,0.00835043,0.0235679,same,0.00648537,same
af23560_mtx_k3_cores16_chunks1_cpus16,16,23560x23560,23560x3,0.0380371,0.00130333,0.00186814,0.0165521,same,0.00197923,0.00171192,0.0409275,same,0.00277838,0.00825385,0.0222345,same,0.00784318,same
af23560_mtx_k3_cores16_chunks2_cpus8,16,23560x23560,23560x3,0.0339971,0.00137757,0.00166879,0.014943,same,0.00179302,0.00151264,0.0378471,same,0.00203303,0.00767008,0.0197387,same,0.00512098,same
af23560_mtx_k3_cores16_chunks4_cpus4,16,23560x23560,23560x3,0.0380232,0.00135391,0.00186259,0.0170581,same,0.00200717,0.00171189,0.0411398,same,0.00287034,0.00823186,0.0224681,same,0.00580432,same
af23560_mtx_k3_cores18_chunks2_cpus9,18,23560x23560,23560x3,0.0351816,0.000970876,0.00158018,0.0151623,same,0.00167636,0.00139114,0.0406024,same,0.00230653,0.00759415,0.0215478,same,0.0052311,same
af23560_mtx_k3_cores18_chunks3_cpus6,18,23560x23560,23560x3,0.0380689,0.000866954,0.00161048,0.0174064,same,0.00176375,0.00147049,0.0416209,same,0.00195963,0.00775766,0.023242,same,0.00715286,same
af23560_mtx_k3_cores18_chunks6_cpus3,18,23560x23560,23560x3,0.0336202,0.00130987,0.00155447,0.0151146,same,0.00180766,0.00148699,0.0403082,same,0.0022364,0.00765306,0.0201406,same,0.00543684,same
af23560_mtx_k3_cores20_chunks2_cpus10,20,23560x23560,23560x3,0.0358269,0.00109026,0.00153335,0.0160927,same,0.00156312,0.00125866,0.0398114,same,0.00238195,0.00765337,0.0222756,same,0.00541432,same
af23560_mtx_k3_cores20_chunks4_cpus5,20,23560x23560,23560x3,0.0338349,0.0012096,0.00145339,0.0149932,same,0.00171456,0.00136327,0.0410604,same,0.00244636,0.00761401,0.021323,same,0.00605442,same
af23560_mtx_k3_cores20_chunks5_cpus4,20,23560x23560,23560x3,0.0337941,0.00113647,0.00146928,0.0146639,same,0.00169983,0.00140115,0.042396,same,0.00257138,0.00751401,0.0206342,same,0.00651903,same
af23560_mtx_k3_cores21_chunks3_cpus7,21,23560x23560,23560x3,0.0323736,0.00139016,0.00131311,0.0149004,same,0.00128963,0.00115958,0.0368398,same,0.00161519,0.00714839,0.0203061,same,0.0051607,same
