File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Setup time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Setup time,PETSc Execution time,PETSc Conversion time,PETSc Result
debug_FEM_3D_thermal1_mtx_k6_cores32_chunks2_cpus16,32,17880x17880,17880x6,0.0604042,0.0236166,0.00142262,0.00138454,0.0141262,same,0.0019677,0.00151758,0.0615364,same,0.0036179,0.00731612,0.0198985,same,0.342066,0.0102736,0.115489,same
debug_FEM_3D_thermal1_mtx_k6_cores32_chunks4_cpus8,32,17880x17880,17880x6,0.0598097,0.0766876,0.00375198,0.00151246,0.0163313,same,0.00194843,0.00151283,0.0610871,same,0.0109421,0.00903718,0.0386973,same,0.36464,0.0108038,0.144282,same
debug_FEM_3D_thermal1_mtx_k6_cores33_chunks3_cpus11,33,17880x17880,17880x6,0.0568065,0.0550684,0.00142785,0.00128203,0.0153645,same,0.00172258,0.00131635,0.0557378,same,0.00553698,0.00725676,0.0236297,same,0.325632,0.00852066,0.11047,same
debug_FEM_3D_thermal1_mtx_k6_cores36_chunks3_cpus12,36,17880x17880,17880x6,0.0583575,0.057736,0.00437208,0.00120814,0.0170792,same,0.00171609,0.00123527,0.0579998,same,0.00618163,0.00738863,0.028475,same,0.350061,0.0106198,0.137578,same
debug_FEM_3D_thermal1_mtx_k6_cores36_chunks4_cpus9,36,17880x17880,17880x6,0.0555466,0.0472746,0.00269114,0.00110209,0.0152102,same,0.00160428,0.0011448,0.0539246,same,0.00460308,0.00665841,0.0234428,same,0.335098,0.00950313,0.113745,same
debug_FEM_3D_thermal1_mtx_k6_cores36_chunks6_cpus6,36,17880x17880,17880x6,0.0563077,0.0252732,0.00186411,0.00116806,0.0143345,same,0.00174761,0.00125557,0.0575117,same,0.00234134,0.00671213,0.0186033,same,0.320733,0.00840668,0.110752,same
debug_FEM_3D_thermal1_mtx_k6_cores39_chunks3_cpus13,39,17880x17880,17880x6,0.0578554,0.062666,0.00449432,0.00116674,0.0165074,same,0.00163989,0.00116362,0.0586487,same,0.00736285,0.00769138,0.0301578,same,0.362368,0.00814093,0.131388,same
debug_FEM_3D_thermal1_mtx_k6_cores3_chunks1_cpus3,3,17880x17880,17880x6,0.0461997,0.0159626,0.00124367,0.011261,0.0217396,same,0.000501886,0.0126717,0.0210909,same,0.00276004,0.0132972,0.0235373,same,0.422974,0.034624,0.0895281,same
debug_FEM_3D_thermal1_mtx_k6_cores42_chunks3_cpus14,42,17880x17880,17880x6,0.0575991,0.0606287,0.00296296,0.00106921,0.0149978,same,0.00157422,0.00111775,0.06002,same,0.00710056,0.00759736,0.0293544,same,0.366225,0.00691048,0.139839,same
debug_FEM_3D_thermal1_mtx_k6_cores42_chunks6_cpus7,42,17880x17880,17880x6,0.0587787,0.0255997,0.00139059,0.00102405,0.0140242,same,0.00153073,0.00111167,0.0595527,same,0.00227139,0.00684625,0.0191315,same,0.332902,0.00982286,0.11528,same
debug_FEM_3D_thermal1_mtx_k6_cores44_chunks4_cpus11,44,17880x17880,17880x6,0.0551242,0.0272272,0.00131525,0.000951592,0.0158449,same,0.0014664,0.000972926,0.0553944,same,0.00217565,0.00644189,0.0184903,same,0.320421,0.00976126,0.111795,same
debug_FEM_3D_thermal1_mtx_k6_cores45_chunks3_cpus15,45,17880x17880,17880x6,0.0598521,0.0663748,0.00379921,0.00104685,0.0159371,same,0.00152962,0.00108097,0.0623401,same,0.00827341,0.00807837,0.0317996,same,0.367393,0.00803749,0.146604,same
debug_FEM_3D_thermal1_mtx_k6_cores45_chunks5_cpus9,45,17880x17880,17880x6,0.0531341,0.0254481,0.00155885,0.000873868,0.014474,same,0.0014343,0.000963146,0.0564682,same,0.00188545,0.00620749,0.0176646,same,0.308304,0.00745302,0.113764,same
debug_FEM_3D_thermal1_mtx_k6_cores48_chunks3_cpus16,48,17880x17880,17880x6,0.0597975,0.0736683,0.00410289,0.00100554,0.0163426,same,0.00145298,0.00101187,0.0623028,same,0.00902875,0.0080648,0.0332538,same,0.36754,0.00772811,0.137161,same
debug_FEM_3D_thermal1_mtx_k6_cores48_chunks4_cpus12,48,17880x17880,17880x6,0.0554818,0.0252399,0.00169896,0.000878492,0.0137961,same,0.0014241,0.000962204,0.0593545,same,0.0024199,0.00653329,0.0184246,same,0.317026,0.00709849,0.111647,same
debug_FEM_3D_thermal1_mtx_k6_cores4_chunks1_cpus4,4,17880x17880,17880x6,0.0462328,0.0164986,0.0012513,0.00849686,0.0189951,same,0.00342719,0.00957249,0.0272164,same,0.00247464,0.0112767,0.0211694,same,0.382752,0.0256357,0.09719,same
debug_FEM_3D_thermal1_mtx_k6_cores4_chunks2_cpus2,4,17880x17880,17880x6,0.04654,0.0165204,0.00151856,0.00844279,0.0193643,same,0.00338537,0.00949833,0.0270903,same,0.00222045,0.0112065,0.0212054,same,0.38706,0.0265181,0.0970072,same
debug_FEM_3D_thermal1_mtx_k6_cores50_chunks5_cpus10,50,17880x17880,17880x6,0.0530184,0.0242547,0.00134537,0.000798654,0.0157174,same,0.00135224,0.000866749,0.056086,same,0.00186526,0.00620163,0.0177127,same,0.313134,0.00983334,0.106048,same
debug_FEM_3D_thermal1_mtx_k6_cores52_chunks4_cpus13,52,17880x17880,17880x6,0.0595967,0.0268893,0.00149919,0.000807351,0.0138663,same,0.00125257,0.000861735,0.0581168,same,0.00210578,0.00658623,0.0188806,same,0.32312,0.00787247,0.11272,same
debug_FEM_3D_thermal1_mtx_k6_cores54_chunks6_cpus9,54,17880x17880,17880x6,0.0534412,0.0253044,0.00185382,0.000720932,0.0150043,same,0.00114717,0.000767799,0.0545029,same,0.00182317,0.00608465,0.0174231,same,0.308586,0.0076861,0.114749,same
debug_FEM_3D_thermal1_mtx_k6_cores55_chunks5_cpus11,55,17880x17880,17880x6,0.0565333,0.0261608,0.00203537,0.000737663,0.015908,same,0.0012649,0.000803808,0.0572448,same,0.00200243,0.00624649,0.0181728,same,0.315384,0.00891755,0.112205,same
debug_FEM_3D_thermal1_mtx_k6_cores56_chunks4_cpus14,56,17880x17880,17880x6,0.0573207,0.0276706,0.00122676,0.000763771,0.0143531,same,0.00123969,0.000832216,0.0601574,same,0.00233401,0.00665856,0.0183198,same,0.327002,0.00762032,0.113292,same
debug_FEM_3D_thermal1_mtx_k6_cores5_chunks1_cpus5,5,17880x17880,17880x6,0.0495563,0.0174053,0.00185494,0.00706147,0.0190312,same,0.00159488,0.00794913,0.0215868,same,0.00254454,0.010464,0.0211196,same,0.36893,0.025264,0.100604,same
debug_FEM_3D_thermal1_mtx_k6_cores60_chunks4_cpus15,60,17880x17880,17880x6,0.0595618,0.0273078,0.00144519,0.000737285,0.0134114,same,0.00123675,0.000809456,0.0629714,same,0.00256893,0.00681096,0.0190899,same,0.335587,0.00948413,0.124515,same
debug_FEM_3D_thermal1_mtx_k6_cores60_chunks5_cpus12,60,17880x17880,17880x6,0.0555366,0.0254003,0.00138101,0.000694459,0.0144398,same,0.00122505,0.000744356,0.0575967,same,0.00227073,0.00631367,0.0176583,same,0.315071,0.00874391,0.111209,same
debug_FEM_3D_thermal1_mtx_k6_cores60_chunks6_cpus10,60,17880x17880,17880x6,0.0544358,0.0265424,0.00153627,0.000673536,0.0148531,same,0.00116439,0.000717988,0.0560582,same,0.002203,0.00605815,0.0173604,same,0.305508,0.00906949,0.106408,same
debug_FEM_3D_thermal1_mtx_k6_cores64_chunks4_cpus16,64,17880x17880,17880x6,0.0608508,0.177082,0.00308641,0.000690786,0.0162912,same,0.00118857,0.000765553,0.0640585,same,0.00295704,0.00680063,0.0196329,same,0.334948,0.00773805,0.117893,same
debug_FEM_3D_thermal1_mtx_k6_cores65_chunks5_cpus13,65,17880x17880,17880x6,0.0574762,0.177901,0.00318566,0.000651947,0.0177525,same,0.00109216,0.000691045,0.0592681,same,0.00222554,0.00646991,0.0186313,same,0.326973,0.00910001,0.120551,same
debug_FEM_3D_thermal1_mtx_k6_cores66_chunks6_cpus11,66,17880x17880,17880x6,0.0553564,0.17894,0.00322853,0.00062638,0.0167675,same,0.00108825,0.000651862,0.0565761,same,0.00184474,0.00617517,0.0180908,same,0.313196,0.008068,0.106567,same
debug_FEM_3D_thermal1_mtx_k6_cores6_chunks1_cpus6,6,17880x17880,17880x6,0.0491098,0.0176208,0.00126274,0.00609264,0.0171378,same,0.00045434,0.00683399,0.0160483,same,0.00282568,0.00978966,0.0199879,same,0.365416,0.0231023,0.0958523,same
debug_FEM_3D_thermal1_mtx_k6_cores6_chunks2_cpus3,6,17880x17880,17880x6,0.0508531,0.0172713,0.00154038,0.00606867,0.0179183,same,0.000513413,0.00689524,0.0162118,same,0.00340291,0.00976732,0.0201651,same,0.377909,0.0229186,0.0938792,same
debug_FEM_3D_thermal1_mtx_k6_cores6_chunks3_cpus2,6,17880x17880,17880x6,0.0495222,0.0172355,0.00145932,0.00607308,0.017558,same,0.000519366,0.00683521,0.0161277,same,0.0030905,0.00983613,0.0201908,same,0.361171,0.0210169,0.106219,same
debug_FEM_3D_thermal1_mtx_k6_cores70_chunks5_cpus14,70,17880x17880,17880x6,0.0574947,0.191734,0.00338427,0.000622179,0.0185334,same,0.00113138,0.00066746,0.0619133,same,0.00260459,0.00650258,0.0189013,same,0.328062,0.00974907,0.115446,same
debug_FEM_3D_thermal1_mtx_k6_cores72_chunks6_cpus12,72,17880x17880,17880x6,0.0553258,0.194381,0.003413,0.00058943,0.0182656,same,0.00106361,0.000625836,0.0589854,same,0.00241829,0.00624339,0.0181757,same,0.332711,0.0112376,,different
debug_FEM_3D_thermal1_mtx_k6_cores75_chunks5_cpus15,75,17880x17880,17880x6,0.0607065,0.207694,0.00351588,0.000597969,0.0193731,same,0.00108642,0.000655899,0.0651586,same,0.00269707,0.00675467,0.0196796,same,0.333744,0.00729206,,different
debug_FEM_3D_thermal1_mtx_k6_cores7_chunks1_cpus7,7,17880x17880,17880x6,0.0510932,0.0179855,0.00171708,0.00535725,0.0173904,same,0.00631586,0.00571429,0.0502252,same,0.00270263,0.00943768,0.0202125,same,0.365019,0.0183737,0.105133,same
debug_FEM_3D_thermal1_mtx_k6_cores80_chunks5_cpus16,80,17880x17880,17880x6,0.0608582,0.220277,0.00379384,0.000553915,0.0191578,same,0.00103789,0.000606885,0.0642124,same,0.00241287,0.0066927,0.0196478,same,0.335806,0.0073838,,different
debug_FEM_3D_thermal1_mtx_k6_cores84_chunks6_cpus14,84,17880x17880,17880x6,0.0589891,0.226671,0.00396618,0.000515004,0.0197845,same,0.00101954,0.000553632,0.0624297,same,0.00240957,0.00645058,0.0190275,same,0.338189,0.0101707,,different
debug_FEM_3D_thermal1_mtx_k6_cores8_chunks1_cpus8,8,17880x17880,17880x6,0.0516629,0.018039,0.00169398,0.00478189,0.0168852,same,0.0057364,0.00516652,0.0516477,same,0.00264074,0.0088822,0.0194477,same,0.352046,0.0165823,0.100978,same
debug_FEM_3D_thermal1_mtx_k6_cores8_chunks2_cpus4,8,17880x17880,17880x6,0.0514636,0.0184426,0.00182012,0.00476869,0.0171117,same,0.00579829,0.00522085,0.0522321,same,0.00287928,0.00906067,0.0196605,same,0.361307,0.0185916,0.100001,same
debug_FEM_3D_thermal1_mtx_k6_cores8_chunks4_cpus2,8,17880x17880,17880x6,0.0512557,0.0421048,0.00314649,0.00499923,0.0189276,same,0.00613073,0.00547616,0.0552409,same,0.00424149,0.0103732,0.0253159,same,0.384674,0.0201561,0.109961,same
debug_FEM_3D_thermal1_mtx_k6_cores90_chunks6_cpus15,90,17880x17880,17880x6,0.0605777,0.244375,0.00448479,0.000502259,0.0196269,same,0.000951004,0.000540234,0.0643518,same,0.00243684,0.00668549,0.0194041,same,0.358273,0.00886016,,different
debug_FEM_3D_thermal1_mtx_k6_cores96_chunks6_cpus16,96,17880x17880,17880x6,0.0605879,0.259862,0.00472491,0.000466121,0.0203595,same,0.000922833,0.000505226,0.0649911,same,0.00264848,0.00666269,0.0195165,same,0.346817,0.00784009,,different
debug_FEM_3D_thermal1_mtx_k6_cores9_chunks1_cpus9,9,17880x17880,17880x6,0.0536145,0.0203464,0.00159813,0.00452795,0.0165272,same,0.00516907,0.00460269,0.0522338,same,0.00293197,0.00882509,0.0199472,same,0.356588,0.0156273,0.104584,same
debug_FEM_3D_thermal1_mtx_k6_cores9_chunks3_cpus3,9,17880x17880,17880x6,0.0529547,0.0195591,0.00180545,0.00436602,0.0167278,same,0.00517693,0.0046101,0.052978,same,0.00317864,0.0093351,0.0210531,same,0.348436,0.0173872,0.103938,same
debug_roadNet_PA_mtx_k6_cores10_chunks1_cpus10,10,1090920x1090920,1090920x6,0.697176,0.726521,0.0339226,0.0498514,0.723429,same,0.104266,0.085298,1.51389,same,0.0988811,0.108004,0.805159,same,4.91509,0.541039,5.63598,same
debug_roadNet_PA_mtx_k6_cores10_chunks2_cpus5,10,1090920x1090920,1090920x6,0.701556,0.749859,0.0354547,0.0499721,0.72418,same,0.10428,0.0852465,1.50941,same,0.0990751,0.107228,0.802543,same,4.93314,0.548086,5.82075,same
debug_roadNet_PA_mtx_k6_cores10_chunks5_cpus2,10,1090920x1090920,1090920x6,0.705868,0.727205,0.0341742,0.0500513,0.726717,same,0.101002,0.0819808,1.48353,same,0.0993672,0.109469,0.805138,same,4.93839,0.555893,5.65374,same
debug_roadNet_PA_mtx_k6_cores11_chunks1_cpus11,11,1090920x1090920,1090920x6,0.729229,0.743799,0.0351327,0.0482287,0.739562,same,0.0972491,0.0772229,1.5361,same,0.0995649,0.107472,0.830363,same,5.05508,0.507246,6.05777,same
debug_roadNet_PA_mtx_k6_cores12_chunks1_cpus12,12,1090920x1090920,1090920x6,0.685207,0.743881,0.0352653,0.0469791,0.737151,same,0.0925653,0.0723925,1.54778,same,0.0952239,0.106949,0.829455,same,4.98354,0.469693,6.06658,same
debug_roadNet_PA_mtx_k6_cores12_chunks2_cpus6,12,1090920x1090920,1090920x6,0.721509,0.745816,0.0339479,0.0469638,0.739426,same,0.0903079,0.0693094,1.52052,same,0.0944314,0.108762,0.831637,same,4.9966,0.464268,5.91165,same
debug_roadNet_PA_mtx_k6_cores12_chunks3_cpus4,12,1090920x1090920,1090920x6,0.720343,0.74748,0.0346594,0.0477216,0.742434,same,0.0933974,0.0720547,1.5511,same,0.094846,0.107372,0.828732,same,4.98511,0.478478,5.90607,same
debug_roadNet_PA_mtx_k6_cores12_chunks4_cpus3,12,1090920x1090920,1090920x6,0.688532,0.747449,0.0363136,0.0471618,0.746251,same,0.0926113,0.0721035,1.55408,same,0.0940807,0.108075,0.833125,same,4.99535,0.485431,6.1578,same
debug_roadNet_PA_mtx_k6_cores13_chunks1_cpus13,13,1090920x1090920,1090920x6,0.745087,0.779664,0.0360449,0.0460374,0.765549,same,0.0883058,0.066418,1.58278,same,0.097368,0.108173,0.879051,same,5.11883,0.443243,6.09436,same
debug_roadNet_PA_mtx_k6_cores14_chunks1_cpus14,14,1090920x1090920,1090920x6,0.709797,0.775779,0.0353839,0.0456811,0.766935,same,0.0843282,0.0616276,1.58552,same,0.0939439,0.108836,0.856096,same,5.47431,0.418312,6.29887,same
debug_roadNet_PA_mtx_k6_cores14_chunks2_cpus7,14,1090920x1090920,1090920x6,0.740409,0.779137,0.0328127,0.0453699,0.762949,same,0.0855943,0.0634536,1.60439,same,0.0922494,0.10838,0.868605,same,5.07879,0.430567,6.7143,same
debug_roadNet_PA_mtx_k6_cores15_chunks1_cpus15,15,1090920x1090920,1090920x6,0.759424,0.851791,0.0354361,0.0460036,0.785819,same,0.0837476,0.0615757,1.66327,same,0.0936678,0.111474,0.883271,same,5.23892,0.418169,6.32539,same
debug_roadNet_PA_mtx_k6_cores15_chunks3_cpus5,15,1090920x1090920,1090920x6,0.763361,0.809542,0.0336378,0.0458398,0.784097,same,0.0846914,0.0618189,1.66583,same,0.0946678,0.111457,0.907512,same,5.22447,0.416612,6.37421,same
debug_roadNet_PA_mtx_k6_cores15_chunks5_cpus3,15,1090920x1090920,1090920x6,0.766302,0.828676,0.034428,0.0458748,0.789411,same,0.0843711,0.0615742,1.67514,same,0.0950755,0.111679,0.909106,same,5.19631,0.412498,6.54762,same
debug_roadNet_PA_mtx_k6_cores16_chunks1_cpus16,16,1090920x1090920,1090920x6,0.736079,0.80508,0.0356096,0.045281,0.787644,same,0.0786683,0.0564022,1.6493,same,0.0923497,0.110551,0.888974,same,5.24056,0.39255,6.3357,same
debug_roadNet_PA_mtx_k6_cores16_chunks2_cpus8,16,1090920x1090920,1090920x6,0.765715,1.29583,0.0345375,0.0453162,0.785034,same,0.0788552,0.0565364,1.64588,same,0.0917403,0.110463,0.881406,same,5.18959,0.382129,6.58165,same
debug_roadNet_PA_mtx_k6_cores16_chunks4_cpus4,16,1090920x1090920,1090920x6,0.76537,0.845742,0.0333577,0.0452077,0.785179,same,0.079226,0.0563204,1.65425,same,0.0938438,0.110244,0.903176,same,5.32264,0.391356,6.36675,same
debug_roadNet_PA_mtx_k6_cores18_chunks2_cpus9,18,1090920x1090920,1090920x6,0.700314,0.797156,0.0321365,0.0330666,0.703537,same,0.0665465,0.0462359,1.51219,same,0.103389,0.09483,0.794258,same,4.59227,0.299876,6.23272,same
debug_roadNet_PA_mtx_k6_cores18_chunks3_cpus6,18,1090920x1090920,1090920x6,0.705124,0.762597,0.0313722,0.0329444,0.705375,same,0.0666623,0.0461321,1.50888,same,0.110709,0.0947289,0.791917,same,4.58035,0.31524,5.85121,same
debug_roadNet_PA_mtx_k6_cores20_chunks2_cpus10,20,1090920x1090920,1090920x6,0.705992,0.782402,0.0336541,0.0321931,0.709801,same,0.0630031,0.042379,1.53887,same,0.0986634,0.0928446,0.799232,same,4.60088,0.281972,5.7256,same
debug_roadNet_PA_mtx_k6_cores20_chunks4_cpus5,20,1090920x1090920,1090920x6,0.707284,0.806764,0.0320404,0.0324107,0.706406,same,0.0616143,0.0409446,1.50826,same,0.09716,0.0944394,0.797461,same,4.55403,0.276457,6.34762,same
debug_roadNet_PA_mtx_k6_cores20_chunks5_cpus4,20,1090920x1090920,1090920x6,0.707111,0.777472,0.0335208,0.032286,0.701309,same,0.0629617,0.042536,1.53681,same,0.0975251,0.0937467,0.794816,same,4.57209,0.281107,5.85889,same
debug_roadNet_PA_mtx_k6_cores22_chunks2_cpus11,22,1090920x1090920,1090920x6,0.722981,0.772513,0.0322549,0.0328008,0.723359,same,0.0600654,0.038482,1.56244,same,0.105468,0.0955545,0.844527,same,4.68113,0.263678,6.65575,same
debug_roadNet_PA_mtx_k6_cores24_chunks2_cpus12,24,1090920x1090920,1090920x6,0.718902,0.759634,0.0326207,0.0318325,0.739964,same,0.0585437,0.0359399,1.57142,same,0.101337,0.0964034,0.832208,same,4.68114,0.242038,5.90084,same
debug_roadNet_PA_mtx_k6_cores24_chunks3_cpus8,24,1090920x1090920,1090920x6,0.765255,0.814602,0.0344061,0.0350126,0.785574,same,0.0600802,0.0367364,1.62427,same,0.121309,0.0993183,0.86083,same,4.9128,0.271159,7.21019,same
debug_roadNet_PA_mtx_k6_cores24_chunks4_cpus6,24,1090920x1090920,1090920x6,0.723213,0.860571,0.0319276,0.0318592,0.722903,same,0.0576293,0.0359433,1.57925,same,0.10218,0.097096,0.839666,same,4.6764,0.243769,5.94918,same
debug_roadNet_PA_mtx_k6_cores25_chunks5_cpus5,25,1090920x1090920,1090920x6,0.741129,0.77989,0.0337443,0.0319077,0.752372,same,0.0573069,0.0345397,1.61921,same,0.147639,0.0972339,0.885191,same,4.82002,0.234161,6.12207,same
debug_roadNet_PA_mtx_k6_cores26_chunks2_cpus13,26,1090920x1090920,1090920x6,0.73918,0.791612,0.0328434,0.0320343,0.773764,same,0.0556833,0.0330482,1.61651,same,0.10414,0.0983878,0.868457,same,4.8588,0.236162,6.54806,same
debug_roadNet_PA_mtx_k6_cores27_chunks3_cpus9,27,1090920x1090920,1090920x6,0.700194,0.965143,0.0327446,0.0259475,0.694688,same,0.052212,0.0308489,1.53053,same,0.0912223,0.0899202,0.788401,same,4.47247,0.209811,5.89884,same
debug_roadNet_PA_mtx_k6_cores28_chunks2_cpus14,28,1090920x1090920,1090920x6,0.742535,0.793862,0.0320989,0.0321321,0.770045,same,0.0543008,0.0316552,1.6571,same,0.108357,0.098789,0.89033,same,4.862,0.219951,6.3411,same
debug_roadNet_PA_mtx_k6_cores28_chunks4_cpus7,28,1090920x1090920,1090920x6,0.74265,0.789661,0.0313884,0.032181,0.747224,same,0.0543524,0.0317511,1.6435,same,0.107169,0.0988123,0.86937,same,4.79822,0.214615,6.3919,same
debug_roadNet_PA_mtx_k6_cores2_chunks1_cpus2,2,1090920x1090920,1090920x6,0.600804,0.606156,0.0410567,0.169207,0.761924,same,0.0419673,0.385177,0.966868,same,0.228408,0.17788,0.78943,same,6.62661,2.24081,4.9686,same
debug_roadNet_PA_mtx_k6_cores30_chunks2_cpus15,30,1090920x1090920,1090920x6,0.759148,0.841104,0.0319029,0.0343314,0.77443,same,0.0543223,0.0307608,1.7085,same,0.117924,0.0985077,0.87704,same,4.9898,0.21011,6.36367,same
debug_roadNet_PA_mtx_k6_cores30_chunks3_cpus10,30,1090920x1090920,1090920x6,0.703134,0.804309,0.0299038,0.0262489,0.688908,same,0.0495227,0.028536,1.56321,same,0.0988122,0.0896119,0.78292,same,4.44824,0.187454,5.87026,same
debug_roadNet_PA_mtx_k6_cores30_chunks5_cpus6,30,1090920x1090920,1090920x6,0.696269,0.791647,0.0301617,0.0256977,0.689523,same,0.0491278,0.0282885,1.5562,same,0.0896288,0.0910977,0.783215,same,4.44736,0.190214,5.86888,same
debug_roadNet_PA_mtx_k6_cores32_chunks2_cpus16,32,1090920x1090920,1090920x6,0.760661,0.842741,0.0337693,0.0340892,0.772514,same,0.0514149,0.0281368,1.67764,same,0.119211,0.0974948,0.874557,same,4.95011,0.196001,6.60588,same
debug_roadNet_PA_mtx_k6_cores32_chunks4_cpus8,32,1090920x1090920,1090920x6,0.74759,0.847208,0.0298563,0.0334587,0.773503,same,0.0515132,0.0281704,1.69109,same,0.125647,0.0975147,0.896492,same,4.92306,0.200681,6.63127,same
debug_roadNet_PA_mtx_k6_cores33_chunks3_cpus11,33,1090920x1090920,1090920x6,0.718167,0.806915,0.0307105,0.026467,0.713093,same,0.0474812,0.0255871,1.58111,same,0.0997174,0.0918558,0.82738,same,4.61517,0.175903,6.1206,same
debug_roadNet_PA_mtx_k6_cores36_chunks3_cpus12,36,1090920x1090920,1090920x6,0.717305,0.825502,0.0289512,0.026578,0.710191,same,0.0457812,0.023931,1.6046,same,0.0979173,0.0928173,0.829831,same,4.68919,0.165518,5.89387,same
debug_roadNet_PA_mtx_k6_cores36_chunks4_cpus9,36,1090920x1090920,1090920x6,0.705364,0.937248,0.0306905,0.0234271,0.6911,same,0.0450769,0.0230628,1.56743,same,0.171609,0.0881667,0.786819,same,4.41772,0.158518,6.09258,same
debug_roadNet_PA_mtx_k6_cores39_chunks3_cpus13,39,1090920x1090920,1090920x6,0.736236,0.857506,0.0294258,0.0278401,0.74638,same,0.0439486,0.0212896,1.60877,same,0.102163,0.0934011,0.86661,same,4.69621,0.160459,6.16288,same
debug_roadNet_PA_mtx_k6_cores3_chunks1_cpus3,3,1090920x1090920,1090920x6,0.585837,0.617608,0.0384085,0.115482,0.711693,same,0.0375156,0.254548,0.841358,same,0.159222,0.146573,0.749272,same,5.71432,1.5546,4.95005,same
debug_roadNet_PA_mtx_k6_cores42_chunks3_cpus14,42,1090920x1090920,1090920x6,0.737181,0.892894,0.0276694,0.029091,0.760621,same,0.0438105,0.0211223,1.69262,same,0.109538,0.0931003,0.883084,same,4.69463,0.14802,6.17465,same
debug_roadNet_PA_mtx_k6_cores44_chunks4_cpus11,44,1090920x1090920,1090920x6,0.724697,1.03028,0.0265351,0.0280411,0.71446,same,0.041785,0.0189886,1.61956,same,0.205922,0.085753,0.839137,same,4.53571,0.132928,6.21397,same
debug_roadNet_PA_mtx_k6_cores45_chunks3_cpus15,45,1090920x1090920,1090920x6,0.760594,0.9357,0.0313921,0.0289121,0.768663,same,0.0438907,0.0202809,1.73719,same,0.121763,0.0911434,0.86846,same,4.90197,0.142339,6.38119,same
debug_roadNet_PA_mtx_k6_cores48_chunks3_cpus16,48,1090920x1090920,1090920x6,0.762841,0.936881,0.0299334,0.0293004,0.76334,same,0.0421191,0.0185116,1.72505,same,0.122729,0.0907624,0.867449,same,4.88123,0.13202,6.3914,same
debug_roadNet_PA_mtx_k6_cores48_chunks4_cpus12,48,1090920x1090920,1090920x6,0.719979,1.11219,0.0227225,0.0300291,0.70916,same,0.0404674,0.0178011,1.64203,same,0.221603,0.082118,0.828394,same,4.5102,0.124264,6.0062,same
debug_roadNet_PA_mtx_k6_cores4_chunks1_cpus4,4,1090920x1090920,1090920x6,0.582625,0.620252,0.036907,0.089231,0.678905,same,0.0794489,0.189194,0.930844,same,0.135518,0.12764,0.729578,same,5.08325,1.14734,5.0338,same
debug_roadNet_PA_mtx_k6_cores4_chunks2_cpus2,4,1090920x1090920,1090920x6,0.586363,0.657565,0.0351675,0.0925391,0.690621,same,0.0803485,0.190506,0.939575,same,0.1369,0.127895,0.732536,same,5.28997,1.17563,5.47182,same
debug_roadNet_PA_mtx_k6_cores50_chunks5_cpus10,50,1090920x1090920,1090920x6,0.706383,0.822312,0.0286778,0.0218309,0.689336,same,0.0388797,0.0163704,1.58182,same,0.0926353,0.0876468,0.790611,same,4.36184,0.115252,5.85057,same
debug_roadNet_PA_mtx_k6_cores52_chunks4_cpus13,52,1090920x1090920,1090920x6,0.742318,1.46059,0.0286305,0.0251167,0.740757,same,0.0433108,0.0160693,1.67135,same,0.233771,0.0832692,0.863129,same,4.66563,0.115924,6.18731,same
debug_roadNet_PA_mtx_k6_cores5_chunks1_cpus5,5,1090920x1090920,1090920x6,0.634355,0.666407,0.0379247,0.0765077,0.720456,same,0.0471106,0.154882,0.862912,same,0.132144,0.122943,0.779574,same,5.21511,1.01315,5.24123,same
debug_roadNet_PA_mtx_k6_cores6_chunks1_cpus6,6,1090920x1090920,1090920x6,0.63394,0.663772,0.0358439,0.0672339,0.701433,same,0.0401119,0.131075,0.791197,same,0.117709,0.116567,0.760247,same,5.08625,0.843515,5.65072,same
debug_roadNet_PA_mtx_k6_cores6_chunks2_cpus3,6,1090920x1090920,1090920x6,0.639616,0.668546,0.0359894,0.0671634,0.702456,same,0.0391076,0.130777,0.793288,same,0.118416,0.116588,0.763147,same,5.06195,0.826304,5.26156,same
debug_roadNet_PA_mtx_k6_cores6_chunks3_cpus2,6,1090920x1090920,1090920x6,0.639852,0.693974,0.0355568,0.0672105,0.703699,same,0.036278,0.130488,0.783332,same,0.120524,0.114124,0.77186,same,5.05841,0.822684,5.23911,same
debug_roadNet_PA_mtx_k6_cores7_chunks1_cpus7,7,1090920x1090920,1090920x6,0.674449,0.690058,0.0372509,0.0608106,0.715499,same,0.134127,0.116856,1.44596,same,0.115873,0.112487,0.790808,same,5.10608,0.740388,6.50146,same
debug_roadNet_PA_mtx_k6_cores8_chunks1_cpus8,8,1090920x1090920,1090920x6,0.666436,0.695045,0.0355015,0.0557136,0.704769,same,0.122141,0.104468,1.46261,same,0.106286,0.111008,0.783492,same,4.88282,0.661147,5.65666,same
debug_roadNet_PA_mtx_k6_cores8_chunks2_cpus4,8,1090920x1090920,1090920x6,0.67409,0.714504,0.0357181,0.0558665,0.707156,same,0.121914,0.104203,1.46217,same,0.115217,0.102474,0.790351,same,4.90792,0.671628,5.50027,same
